State_Name,Rainfall_value,Tmax_value,Tmin_value,Soil Moisture,Time_Stamp
Ladakh,25.4683380126953,28.7913131713867,13.778263092041,0.112523707823939,2016-05-01
Ladakh,13.2409572601318,30.4720096588135,16.6753845214844,0.0992914181659543,2016-06-01
Ladakh,38.7199630737305,30.0002155303955,18.1552619934082,0.0993995211457447,2016-07-01
Ladakh,56.2647933959961,28.014253616333,17.6040687561035,0.0888534957694618,2016-08-01
Ladakh,7.01334762573242,27.8300514221191,14.6870212554932,0.0851582910917661,2016-09-01
Ladakh,1.18918406963348,24.8725452423096,9.15816974639893,0.0902438334500571,2016-10-01
Ladakh,0.0,18.9037590026855,3.91483283042908,0.0932339203377751,2016-11-01
Ladakh,3.66649174690247,15.4528846740723,1.60232222080231,0.0933338196896345,2016-12-01
Ladakh,77.7009658813477,8.96276664733887,-0.610955774784088,0.0986330886746932,2017-01-01
Ladakh,57.580810546875,14.1638326644897,2.25559377670288,0.110742362343285,2017-02-01
Ladakh,31.8398094177246,17.8094615936279,4.61068248748779,0.129026384005851,2017-03-01
Ladakh,95.0201797485352,24.36301612854,9.60223579406738,0.166054474596452,2017-04-01
Ladakh,11.9447174072266,28.0724506378174,13.3750534057617,0.139727815446441,2017-05-01
Ladakh,37.7726669311523,27.568826675415,15.6849422454834,0.121917653177503,2017-06-01
Ladakh,57.6289520263672,29.6759071350098,19.290714263916,0.102265798056867,2017-07-01
Ladakh,37.9361267089844,29.2673645019531,17.8627948760986,0.0887703658548463,2017-08-01
Ladakh,14.0042371749878,27.676664352417,14.5861663818359,0.0837677316605709,2017-09-01
Ladakh,0.0400867573916912,25.6569385528564,8.965500831604,0.0814081634583416,2017-10-01
Ladakh,4.83559083938599,17.7211456298828,3.72631335258484,0.0861514380330857,2017-11-01
Ladakh,19.6744976043701,13.558123588562,0.607046723365784,0.0937009733100881,2017-12-01
Ladakh,1.78194987773895,12.4728174209595,-1.30814063549042,0.0974139235510308,2018-01-01
Ladakh,28.9535999298096,14.2742767333984,2.17723751068115,0.102955965624841,2018-02-01
Ladakh,29.2661247253418,20.1800365447998,6.60686206817627,0.107821566726257,2018-03-01
Ladakh,59.1383934020996,23.5487575531006,9.47187995910645,0.111807511527348,2018-04-01
Ladakh,25.9055423736572,27.8118953704834,12.6351680755615,0.111039408912176,2018-05-01
Ladakh,24.731315612793,30.5121898651123,16.4645862579346,0.0906373996961911,2018-06-01
Ladakh,68.7501907348633,28.3356304168701,18.4513282775879,0.102447562324745,2018-07-01
Ladakh,39.0830955505371,28.8065948486328,18.9047660827637,0.0899722356483309,2018-08-01
Ladakh,36.7400970458984,26.7551746368408,14.0195283889771,0.093656282752675,2018-09-01
Ladakh,12.7042646408081,23.4401969909668,6.89205408096313,0.107697314619926,2018-10-01
Ladakh,25.7805004119873,31.6941528320312,12.5509309768677,0.119515503924721,2018-11-01
Ladakh,4.32217931747437,12.9959402084351,-0.457620084285736,0.116924547135028,2018-12-01
Ladakh,42.6415100097656,9.85037136077881,-1.11109185218811,0.119068621524219,2019-01-01
Ladakh,82.6908645629883,10.5379486083984,1.07746982574463,0.122022861715075,2019-02-01
Ladakh,28.138126373291,16.1572189331055,3.33390522003174,0.151556336922535,2019-03-01
Ladakh,17.0535564422607,23.5072040557861,9.62385940551758,0.173271582046235,2019-04-01
Ladakh,31.2884654998779,26.6947631835938,11.3534641265869,0.153968600135379,2019-05-01
Ladakh,25.8186740875244,28.817943572998,14.9233016967773,0.136799948313585,2019-06-01
Ladakh,35.5143814086914,29.119571685791,18.4373645782471,0.107354913956409,2019-07-01
Ladakh,187.867584228516,29.0805263519287,18.2442207336426,0.105861295017591,2019-08-01
Ladakh,12.1213912963867,28.5437927246094,16.8788070678711,0.0837146525342841,2019-09-01
Ladakh,12.489086151123,36.5999031066895,17.3448181152344,0.0962987144501406,2019-10-01
Ladakh,66.4729614257812,17.6858196258545,5.09726476669312,0.110934425435311,2019-11-01
Ladakh,17.1453819274902,12.5009632110596,1.31744074821472,0.10959133269726,2019-12-01
Ladakh,116.24454498291,7.66918516159058,-1.11371302604675,0.110808145127543,2020-01-01
Ladakh,9.18324565887451,15.8125324249268,1.14557945728302,0.124804984253514,2020-02-01
Ladakh,39.8213233947754,28.4323902130127,4.92147779464722,0.178085225526773,2020-03-01
Ladakh,26.2178077697754,25.9250774383545,8.36565017700195,0.193637535812277,2020-04-01
Ladakh,25.2360248565674,28.7252006530762,14.1462278366089,0.165428257162888,2020-05-01
Ladakh,13.1563329696655,28.7205047607422,15.2864999771118,0.128712915715786,2020-06-01
Ladakh,26.5201969146729,30.3835563659668,18.199987411499,0.102634667455507,2020-07-01
Ladakh,64.4705810546875,29.7433528900146,18.7482395172119,0.101927996348106,2020-08-01
Ladakh,14.6239032745361,28.8912315368652,15.2947034835815,0.0973446679514491,2020-09-01
Ladakh,0.375150978565216,25.9865055084229,7.86267137527466,0.0909392987903103,2020-10-01
Ladakh,23.3554229736328,16.3669586181641,3.90844750404358,0.102001090755349,2020-11-01
Ladakh,17.0136909484863,11.3503217697144,-0.361371755599976,0.109047615092978,2020-12-01
Ladakh,21.3240451812744,10.3247442245483,2.6985719203949,0.111769989091576,2021-01-01
Ladakh,16.5775852203369,16.6996402740479,2.70657730102539,0.124631206174549,2021-02-01
Ladakh,44.7637023925781,19.8472480773926,6.33961915969849,0.150447222966066,2021-03-01
Ladakh,50.8410720825195,22.7469501495361,9.06515312194824,0.1701982770789,2021-04-01
Ladakh,15.0953168869019,26.3582725524902,14.0121612548828,0.1496743428135,2021-05-01
Ladakh,6.24011039733887,30.4906406402588,16.1310176849365,0.118230936764533,2021-06-01
Ladakh,41.2298240661621,29.3892669677734,19.5067768096924,0.114004022966251,2021-07-01
Ladakh,15.4483690261841,29.128454208374,18.34641456604,0.0980994622346407,2021-08-01
Ladakh,31.4485931396484,28.6425857543945,18.8275718688965,0.0956592912904126,2021-09-01
Ladakh,31.2163200378418,24.0357627868652,9.65951061248779,0.103443039795877,2021-10-01
Ladakh,0.983457386493683,18.7069568634033,4.59531164169312,0.114472024987757,2021-11-01
Ladakh,5.45750284194946,12.8843593597412,1.4876697063446,0.116973504659602,2021-12-01
Ladakh,32.5182571411133,11.2359218597412,3.31736373901367,0.120361716726887,2022-01-01
Ladakh,27.5338439941406,14.4309968948364,0.0592907108366489,0.127165748108455,2022-02-01
Ladakh,10.1830921173096,21.7178249359131,8.54714679718018,0.161886646508551,2022-03-01
Ladakh,8.37816524505615,26.8773937225342,12.0531120300293,0.170479135795942,2022-04-01
Ladakh,11.990553855896,27.3941230773926,14.418794631958,0.144268883837143,2022-05-01
Ladakh,16.0503978729248,29.2528705596924,16.2164287567139,0.132017917793175,2022-06-01
Ladakh,81.3141021728516,28.1173095703125,19.309642791748,0.12620395876733,2022-07-01
Ladakh,44.7078857421875,28.4928073883057,18.4219436645508,0.12932125732315,2022-08-01
Ladakh,24.2441902160645,27.9242153167725,15.486138343811,0.10897535490868,2022-09-01
Ladakh,5.55248641967773,23.344310760498,9.2404146194458,0.115290254166259,2022-10-01
Ladakh,18.726037979126,17.0001640319824,3.72888493537903,0.130317635258816,2022-11-01
Ladakh,7.45464277267456,14.2015676498413,1.21989512443542,0.126483288191523,2022-12-01
Ladakh,32.1065292358398,9.58514976501465,-0.590852797031403,0.128933587044288,2023-01-01
Ladakh,19.2240581512451,15.2821340560913,2.47408390045166,0.13993916748433,2023-02-01
Ladakh,9.6409912109375,18.0136947631836,5.96732187271118,0.162097202839998,2023-03-01
Ladakh,40.2230682373047,21.2008934020996,8.1531400680542,0.161892787763417,2023-04-01
Ladakh,23.4148006439209,23.4788951873779,10.6245470046997,0.150555600974009,2023-05-01
Ladakh,18.4121799468994,28.0543766021729,15.7601432800293,0.132312777769767,2023-06-01
Ladakh,62.1979103088379,27.574104309082,18.2904853820801,0.143421281679165,2023-07-01
Ladakh,4.35491895675659,30.2848854064941,19.633113861084,0.112335222797318,2023-08-01
Ladakh,11.2949714660645,29.0692539215088,15.80885887146,0.0997598980341495,2023-09-01
Ladakh,10.1187143325806,23.2680339813232,9.4271125793457,0.108919123575366,2023-10-01
Ladakh,5.42300510406494,19.4378299713135,4.4508261680603,0.111070265240327,2023-11-01
Ladakh,2.40647554397583,15.3078708648682,0.755251348018646,0.116616510139124,2023-12-01
Ladakh,3.42463254928589,14.0001840591431,0.69469678401947,0.11645355371283,2024-01-01
Ladakh,75.7443389892578,13.5748224258423,1.72438025474548,0.127770074886969,2024-02-01
Ladakh,45.331916809082,19.5888748168945,6.23084402084351,0.149705612631266,2024-03-01
Ladakh,45.1147308349609,25.7563953399658,11.9441471099854,0.157725965665576,2024-04-01
Ladakh,7.04684638977051,31.0682716369629,15.9774446487427,0.129342260586231,2024-05-01
Ladakh,15.5359659194946,32.5943984985352,17.8019142150879,0.115931397847931,2024-06-01
Ladakh,14.55446434021,31.8051452636719,20.815502166748,0.0909002498716286,2024-07-01
Ladakh,46.1756057739258,28.9862213134766,19.3241062164307,0.0940096705846994,2024-08-01
Ladakh,7.76314878463745,28.6295890808105,16.578197479248,0.0887413698392071,2024-09-01
Ladakh,2.67282867431641,25.6050186157227,11.3691396713257,0.0880717362261343,2024-10-01
Ladakh,8.60029411315918,20.6147212982178,7.05293655395508,0.100206616713676,2024-11-01
Ladakh,23.2103729248047,13.4262628555298,0.990493476390839,,2024-12-01
Lakshadweep,,,,,2015-01-01
Lakshadweep,,,,,2015-02-01
Lakshadweep,,,,0.11956640407443,2015-03-01
Lakshadweep,,,,0.179611140241225,2015-04-01
Lakshadweep,,,,0.302854662636915,2015-05-01
Lakshadweep,,,,0.279868074754873,2015-06-01
Lakshadweep,,,,0.305157048503557,2015-07-01
Lakshadweep,,,,0.296116073926289,2015-08-01
Lakshadweep,,,,0.318611591060956,2015-09-01
Lakshadweep,,,,0.329873337348302,2015-10-01
Lakshadweep,,,,0.322999953230222,2015-11-01
Lakshadweep,,,,0.227524483203887,2015-12-01
Lakshadweep,,,,0.135842590530713,2016-01-01
Lakshadweep,,,,0.0863361606995264,2016-02-01
Lakshadweep,,,,0.0769635651260614,2016-03-01
Lakshadweep,,,,0.106074395527442,2016-04-01
Lakshadweep,,,,0.265790565808614,2016-05-01
Lakshadweep,,,,0.334116278092066,2016-06-01
Lakshadweep,,,,0.272361785173416,2016-07-01
Lakshadweep,,,,0.228698027133941,2016-08-01
Lakshadweep,,,,0.172514918943246,2016-09-01
Lakshadweep,,,,0.137480789919694,2016-10-01
Lakshadweep,,,,0.127134044716755,2016-11-01
Lakshadweep,,,,0.125925457229216,2016-12-01
Lakshadweep,,,,0.100214166939258,2017-01-01
Lakshadweep,,,,0.0833519041538238,2017-02-01
Lakshadweep,,,,0.0931977046032746,2017-03-01
Lakshadweep,,,,0.0845469214022159,2017-04-01
Lakshadweep,,,,0.139630916466315,2017-05-01
Lakshadweep,,,,0.320691845814387,2017-06-01
Lakshadweep,,,,0.320760048429171,2017-07-01
Lakshadweep,,,,0.30083310653766,2017-08-01
Lakshadweep,,,,0.319677809874216,2017-09-01
Lakshadweep,,,,0.320178846518198,2017-10-01
Lakshadweep,,,,0.263791691263516,2017-11-01
Lakshadweep,,,,0.226944928367932,2017-12-01
Lakshadweep,,,,0.138841248303651,2018-01-01
Lakshadweep,,,,0.0994666409989198,2018-02-01
Lakshadweep,,,,0.122516945252815,2018-03-01
Lakshadweep,,,,0.126777679721514,2018-04-01
Lakshadweep,,,,0.22332933495442,2018-05-01
Lakshadweep,,,,0.348705061773459,2018-06-01
Lakshadweep,,,,0.281097005804379,2018-07-01
Lakshadweep,,,,0.222935401896635,2018-08-01
Lakshadweep,,,,0.146187440057595,2018-09-01
Lakshadweep,,,,0.224747584263483,2018-10-01
Lakshadweep,,,,0.220377102990945,2018-11-01
Lakshadweep,,,,0.181244132171074,2018-12-01
Lakshadweep,,,,0.11534602989753,2019-01-01
Lakshadweep,,,,0.0815049647043148,2019-02-01
Lakshadweep,,,,0.0764024063944816,2019-03-01
Lakshadweep,,,,0.0766255483031272,2019-04-01
Lakshadweep,,,,0.081774457792441,2019-05-01
Lakshadweep,,,,0.184973580141862,2019-06-01
Lakshadweep,,,,0.2737485875686,2019-07-01
Lakshadweep,,,,0.360064620772997,2019-08-01
Lakshadweep,,,,0.321426491936047,2019-09-01
Lakshadweep,,,,0.339290285110473,2019-10-01
Lakshadweep,,,,0.323536680142084,2019-11-01
Lakshadweep,,,,0.329825806617736,2019-12-01
Lakshadweep,,,,0.217134380837281,2020-01-01
Lakshadweep,,,,0.123894830048084,2020-02-01
Lakshadweep,,,,0.085896543537577,2020-03-01
Lakshadweep,,,,0.086782369762659,2020-04-01
Lakshadweep,,,,0.14731582129995,2020-05-01
Lakshadweep,,,,0.271227762599786,2020-06-01
Lakshadweep,,,,0.326083366076151,2020-07-01
Lakshadweep,,,,0.338286180297533,2020-08-01
Lakshadweep,,,,0.368556839227676,2020-09-01
Lakshadweep,,,,0.285658183693885,2020-10-01
Lakshadweep,,,,0.248479790985584,2020-11-01
Lakshadweep,,,,0.233697418868541,2020-12-01
Lakshadweep,,,,0.222499443590641,2021-01-01
Lakshadweep,,,,0.131543432176113,2021-02-01
Lakshadweep,,,,0.0956650363902251,2021-03-01
Lakshadweep,,,,0.114960212260484,2021-04-01
Lakshadweep,,,,0.203598673144976,2021-05-01
Lakshadweep,,,,0.213603773216406,2021-06-01
Lakshadweep,,,,0.24741943826278,2021-07-01
Lakshadweep,,,,0.26984529197216,2021-08-01
Lakshadweep,,,,0.272282179196675,2021-09-01
Lakshadweep,,,,0.309916088481744,2021-10-01
Lakshadweep,,,,0.311020343502362,2021-11-01
Lakshadweep,,,,0.2510992522041,2021-12-01
Lakshadweep,,,,0.146661820759375,2022-01-01
Lakshadweep,,,,0.0883105605840683,2022-02-01
Lakshadweep,,,,0.0797733432302872,2022-03-01
Lakshadweep,,,,0.147253092875083,2022-04-01
Lakshadweep,,,,0.271375675002733,2022-05-01
Lakshadweep,,,,0.340913968284924,2022-06-01
Lakshadweep,,,,0.361846622824668,2022-07-01
Lakshadweep,,,,0.365724646051724,2022-08-01
Lakshadweep,,,,0.345899102091789,2022-09-01
Lakshadweep,,,,0.266625796258449,2022-10-01
Lakshadweep,,,,0.28057199070851,2022-11-01
Lakshadweep,,,,0.276712148884932,2022-12-01
Lakshadweep,,,,0.19215995868047,2023-01-01
Lakshadweep,,,,0.117159087210893,2023-02-01
Lakshadweep,,,,0.0782066040982802,2023-03-01
Lakshadweep,,,,0.0761283258597056,2023-04-01
Lakshadweep,,,,0.0961137952903906,2023-05-01
Lakshadweep,,,,0.170860538134972,2023-06-01
Lakshadweep,,,,0.251823187371095,2023-07-01
Lakshadweep,,,,0.167947556078434,2023-08-01
Lakshadweep,,,,0.284488773842652,2023-09-01
Lakshadweep,,,,0.242378124097983,2023-10-01
Lakshadweep,,,,0.250401998062928,2023-11-01
Lakshadweep,,,,0.240625375012556,2023-12-01
Lakshadweep,,,,0.259401209155718,2024-01-01
Lakshadweep,,,,0.147794964909553,2024-02-01
Lakshadweep,,,,0.0925753526389598,2024-03-01
Lakshadweep,,,,0.100067463058691,2024-04-01
Lakshadweep,,,,0.200709653588441,2024-05-01
Lakshadweep,,,,0.354835890806638,2024-06-01
Lakshadweep,,,,0.366304177504319,2024-07-01
Lakshadweep,,,,0.370437732109656,2024-08-01
Lakshadweep,,,,0.330841449590829,2024-09-01
Lakshadweep,,,,0.315595136238978,2024-10-01
Lakshadweep,,,,0.276017369559177,2024-11-01
Lakshadweep,,,,,2024-12-01
Madhya Pradesh,38.9792938232422,22.5671882629395,9.11015224456787,,2015-01-01
Madhya Pradesh,7.98834943771362,29.3934688568115,12.893346786499,,2015-02-01
Madhya Pradesh,60.2503509521484,31.4095153808594,16.2182273864746,0.150060528682284,2015-03-01
Madhya Pradesh,19.5022201538086,37.3374786376953,21.5603351593018,0.112535386511414,2015-04-01
Madhya Pradesh,4.05814218521118,42.2652053833008,26.2779102325439,0.181799168030389,2015-05-01
Madhya Pradesh,148.322647094727,37.4954986572266,25.4559555053711,0.294107100960701,2015-06-01
Madhya Pradesh,349.595977783203,32.1522827148438,24.0883655548096,0.384236667900597,2015-07-01
Madhya Pradesh,277.73779296875,31.284595489502,23.5260314941406,0.316952260747296,2015-08-01
Madhya Pradesh,66.3861312866211,33.4211692810059,22.9610614776611,0.218918326262669,2015-09-01
Madhya Pradesh,23.4790287017822,34.5739593505859,19.9113388061523,0.20600582081207,2015-10-01
Madhya Pradesh,0.727560758590698,31.3054065704346,16.1858673095703,0.177016409661606,2015-11-01
Madhya Pradesh,1.107137799263,27.0126876831055,10.2584371566772,0.172160617516255,2015-12-01
Madhya Pradesh,10.9915142059326,26.8474750518799,9.97635650634766,0.142662543603508,2016-01-01
Madhya Pradesh,0.916690111160278,30.2466812133789,13.2612180709839,0.137738273474774,2016-02-01
Madhya Pradesh,8.04482173919678,35.1258773803711,17.9706268310547,0.0992789207956192,2016-03-01
Madhya Pradesh,0.0485109016299248,40.5251045227051,23.3935260772705,0.105463440407073,2016-04-01
Madhya Pradesh,10.7032432556152,41.5828170776367,26.1790447235107,0.14099264540595,2016-05-01
Madhya Pradesh,98.7639312744141,39.0327415466309,26.6438369750977,0.377649995835889,2016-06-01
Madhya Pradesh,488.503234863281,30.9371681213379,24.1890830993652,0.437162623923555,2016-07-01
Madhya Pradesh,418.700775146484,29.7981719970703,23.3782978057861,0.392861423557307,2016-08-01
Madhya Pradesh,112.659126281738,31.9387607574463,23.192081451416,0.335737868026918,2016-09-01
Madhya Pradesh,37.0384254455566,32.7257995605469,19.2031898498535,0.244276834148311,2016-10-01
Madhya Pradesh,0.000381038873456419,30.4348316192627,12.4064092636108,0.203579817047669,2016-11-01
Madhya Pradesh,0.0,27.1637763977051,9.89737701416016,0.202129211690269,2016-12-01
Madhya Pradesh,3.43178796768188,25.5425777435303,9.78905010223389,0.179421288603387,2017-01-01
Madhya Pradesh,3.8793773651123,30.0139942169189,12.5512819290161,0.150525385858605,2017-02-01
Madhya Pradesh,1.44331049919128,34.438777923584,16.537353515625,0.123179627833064,2017-03-01
Madhya Pradesh,0.013355984352529,40.4826545715332,22.7184829711914,0.0967069006494059,2017-04-01
Madhya Pradesh,7.9855694770813,42.0254325866699,26.3966865539551,0.096940688264432,2017-05-01
Madhya Pradesh,119.629981994629,37.7073707580566,25.4762344360352,0.170226998556069,2017-06-01
Madhya Pradesh,319.930633544922,30.7622833251953,23.6351413726807,0.305365794187268,2017-07-01
Madhya Pradesh,168.188888549805,30.966215133667,23.5790958404541,0.333491939564594,2017-08-01
Madhya Pradesh,144.696731567383,32.7307281494141,23.1655826568604,0.328870461235902,2017-09-01
Madhya Pradesh,13.4624061584473,34.2139778137207,20.0118598937988,0.249681920045395,2017-10-01
Madhya Pradesh,0.386743903160095,29.8722877502441,13.5988216400146,0.202038270173604,2017-11-01
Madhya Pradesh,1.07228970527649,26.7358646392822,10.4901065826416,0.180428501056841,2017-12-01
Madhya Pradesh,0.00529898330569267,26.5820732116699,8.6058406829834,0.152283303828091,2018-01-01
Madhya Pradesh,12.6473255157471,29.8916759490967,12.9645719528198,0.14691808064402,2018-02-01
Madhya Pradesh,0.183573305606842,35.4757347106934,17.4553966522217,0.115994364549938,2018-03-01
Madhya Pradesh,6.34487295150757,39.6936225891113,22.3966674804688,0.106044320831338,2018-04-01
Madhya Pradesh,7.3226113319397,42.5575942993164,26.7038516998291,0.0864193183171003,2018-05-01
Madhya Pradesh,125.498306274414,38.2469291687012,25.8809089660645,0.154945433964958,2018-06-01
Madhya Pradesh,317.674682617188,31.1047878265381,23.9137477874756,0.323189219253946,2018-07-01
Madhya Pradesh,256.54052734375,29.7778797149658,23.5321922302246,0.375278257843544,2018-08-01
Madhya Pradesh,154.637725830078,30.9750022888184,21.9541454315186,0.378977949403947,2018-09-01
Madhya Pradesh,1.63332569599152,34.3247299194336,18.5484199523926,0.247409257172623,2018-10-01
Madhya Pradesh,0.445331394672394,31.1741142272949,13.7953195571899,0.20208246280577,2018-11-01
Madhya Pradesh,3.92232394218445,25.4784126281738,8.70094680786133,0.186111418950398,2018-12-01
Madhya Pradesh,6.76936912536621,24.9900341033936,8.11586856842041,0.167969368550924,2019-01-01
Madhya Pradesh,7.51179504394531,28.1832275390625,12.0157470703125,0.154980433997393,2019-02-01
Madhya Pradesh,6.9060206413269,33.0106430053711,15.7746305465698,0.129739563846034,2019-03-01
Madhya Pradesh,7.52710103988647,40.0050315856934,22.5258560180664,0.112474733227386,2019-04-01
Madhya Pradesh,1.91873741149902,41.8104553222656,25.9488487243652,0.0822695936504103,2019-05-01
Madhya Pradesh,68.1353225708008,40.4333953857422,27.1017627716064,0.128279462228084,2019-06-01
Madhya Pradesh,354.288940429688,32.6684074401855,24.259765625,0.288389332307193,2019-07-01
Madhya Pradesh,470.9091796875,30.0322589874268,23.3286819458008,0.405509851864113,2019-08-01
Madhya Pradesh,426.734893798828,30.3620834350586,23.1589813232422,0.445974208134954,2019-09-01
Madhya Pradesh,41.7232933044434,30.732780456543,19.7487773895264,0.398158160396683,2019-10-01
Madhya Pradesh,5.41086673736572,29.8144073486328,15.4731798171997,0.317352696110261,2019-11-01
Madhya Pradesh,7.95419120788574,23.8997459411621,10.5171213150024,0.27169753115778,2019-12-01
Madhya Pradesh,20.5856266021729,23.361780166626,9.8521900177002,0.250634633450039,2020-01-01
Madhya Pradesh,9.43703937530518,27.4397487640381,11.4543952941895,0.193374608886896,2020-02-01
Madhya Pradesh,20.9895286560059,31.2731132507324,16.2783966064453,0.176821803569757,2020-03-01
Madhya Pradesh,7.02350425720215,38.2464027404785,21.6818237304688,0.13425610855236,2020-04-01
Madhya Pradesh,16.9418334960938,41.2019958496094,25.2437553405762,0.118519294866588,2020-05-01
Madhya Pradesh,206.1806640625,35.3696823120117,24.7216835021973,0.227972400816636,2020-06-01
Madhya Pradesh,188.113296508789,33.4236679077148,24.7955093383789,0.289360521881801,2020-07-01
Madhya Pradesh,468.006713867188,30.4269676208496,23.8837852478027,0.366229719084933,2020-08-01
Madhya Pradesh,133.576095581055,33.1110420227051,23.8857917785645,0.381524791450993,2020-09-01
Madhya Pradesh,16.276330947876,33.779613494873,20.2437686920166,0.300622848915668,2020-10-01
Madhya Pradesh,5.17555046081543,29.6648178100586,13.2984762191772,0.244576409618338,2020-11-01
Madhya Pradesh,6.45089387893677,26.5078220367432,10.4106063842773,0.215135199370797,2020-12-01
Madhya Pradesh,3.29837656021118,25.8898410797119,10.643669128418,0.188506108313885,2021-01-01
Madhya Pradesh,6.61376237869263,30.1712284088135,11.8720426559448,0.157676553611239,2021-02-01
Madhya Pradesh,7.62715578079224,35.4222030639648,17.3131847381592,0.138364684055396,2021-03-01
Madhya Pradesh,1.49094367027283,39.3824348449707,21.2905330657959,0.108375052121734,2021-04-01
Madhya Pradesh,59.1982345581055,38.3110122680664,24.0751552581787,0.147259305973288,2021-05-01
Madhya Pradesh,169.038650512695,35.7609214782715,24.5587882995605,0.216078125663328,2021-06-01
Madhya Pradesh,277.286468505859,32.9986152648926,24.6601257324219,0.266450217028133,2021-07-01
Madhya Pradesh,261.004058837891,30.7939071655273,23.4968738555908,0.380865017221954,2021-08-01
Madhya Pradesh,240.556457519531,31.1864395141602,23.342435836792,0.40423904625347,2021-09-01
Madhya Pradesh,54.6467742919922,32.3566703796387,19.7503471374512,0.352199083237898,2021-10-01
Madhya Pradesh,4.56198263168335,29.3866214752197,13.6119260787964,0.273198161421228,2021-11-01
Madhya Pradesh,13.1898069381714,24.9649333953857,10.5217151641846,0.237615656623327,2021-12-01
Madhya Pradesh,31.381685256958,22.7535057067871,9.17986392974854,0.242316470068322,2022-01-01
Madhya Pradesh,3.0245954990387,28.2992000579834,11.3751163482666,0.178801690636678,2022-02-01
Madhya Pradesh,1.557213306427,35.6745758056641,17.4514636993408,0.143237229641119,2022-03-01
Madhya Pradesh,0.0990875586867332,41.6318206787109,22.8747653961182,0.112103710260021,2022-04-01
Madhya Pradesh,8.76637935638428,41.6135139465332,25.9226627349854,0.103262784555039,2022-05-01
Madhya Pradesh,112.936790466309,38.8367156982422,25.9517078399658,0.153462049625486,2022-06-01
Madhya Pradesh,397.388366699219,31.8140907287598,23.7659397125244,0.345774389116702,2022-07-01
Madhya Pradesh,446.250640869141,30.694751739502,23.3615264892578,0.421051766180822,2022-08-01
Madhya Pradesh,224.164932250977,31.5608539581299,23.0877437591553,0.435399781882386,2022-09-01
Madhya Pradesh,93.2054443359375,31.4856414794922,18.8099193572998,0.391296144779103,2022-10-01
Madhya Pradesh,0.00387422554194927,29.6506385803223,12.4760408401489,0.293588353655921,2022-11-01
Madhya Pradesh,1.32391142845154,26.9576988220215,10.8939085006714,0.237606840548502,2022-12-01
Madhya Pradesh,5.32705926895142,24.4088878631592,9.53665924072266,0.198540508182847,2023-01-01
Madhya Pradesh,0.0,30.8342685699463,11.9223012924194,0.159702238480129,2023-02-01
Madhya Pradesh,22.5657157897949,32.5931015014648,16.704122543335,0.162074057445712,2023-03-01
Madhya Pradesh,22.7619819641113,36.6249122619629,20.4569301605225,0.144159411201946,2023-04-01
Madhya Pradesh,32.5131454467773,38.8798980712891,23.3136024475098,0.141092720723123,2023-05-01
Madhya Pradesh,149.821594238281,37.643138885498,25.6950206756592,0.161750715634538,2023-06-01
Madhya Pradesh,304.572265625,32.2545700073242,24.5383892059326,0.365126289158927,2023-07-01
Madhya Pradesh,210.83268737793,30.7346477508545,23.4556446075439,0.376055923242934,2023-08-01
Madhya Pradesh,278.744781494141,31.7487182617188,23.3191032409668,0.381677415425305,2023-09-01
Madhya Pradesh,9.63928413391113,33.4133949279785,18.7695579528809,0.299848563317287,2023-10-01
Madhya Pradesh,19.0185565948486,29.9256324768066,14.6322975158691,0.244947506504546,2023-11-01
Madhya Pradesh,18.1485633850098,25.6374111175537,11.8469133377075,0.248741004889748,2023-12-01
Madhya Pradesh,7.76043176651001,24.0061893463135,10.5045337677002,0.206841870534989,2024-01-01
Madhya Pradesh,11.3325881958008,28.3538112640381,13.2487573623657,0.166934351063331,2024-02-01
Madhya Pradesh,12.4821519851685,33.8275489807129,16.9624366760254,0.142636538718231,2024-03-01
Madhya Pradesh,16.6488704681396,38.2040977478027,22.5406894683838,0.137191227068686,2024-04-01
Madhya Pradesh,11.7168846130371,41.4908790588379,26.2596855163574,0.115669176031303,2024-05-01
Madhya Pradesh,116.221176147461,38.8639640808105,26.9031276702881,0.158966643778585,2024-06-01
Madhya Pradesh,354.002349853516,32.0138778686523,24.7675685882568,0.31114546918961,2024-07-01
Madhya Pradesh,394.541473388672,30.466588973999,23.752347946167,0.39957009215223,2024-08-01
Madhya Pradesh,250.351333618164,31.2628574371338,23.4439754486084,0.408612760637209,2024-09-01
Madhya Pradesh,26.4158897399902,33.0837364196777,21.253396987915,0.340955734196881,2024-10-01
Madhya Pradesh,0.0,30.0104598999023,14.1943054199219,0.255933369113546,2024-11-01
Madhya Pradesh,17.9466781616211,26.3213920593262,10.6782999038696,,2024-12-01
Maharashtra,13.7365140914917,28.5084629058838,13.0400648117065,,2015-01-01
Maharashtra,2.20639657974243,32.8241271972656,15.7107715606689,,2015-02-01
Maharashtra,48.6573677062988,34.1266098022461,19.0239334106445,0.150585572149533,2015-03-01
Maharashtra,24.4477825164795,37.46875,22.3213863372803,0.127687660844987,2015-04-01
Maharashtra,19.7323589324951,40.3321113586426,25.7633075714111,0.24033924836917,2015-05-01
Maharashtra,234.228897094727,34.164981842041,24.0865879058838,0.253961353921441,2015-06-01
Maharashtra,138.074203491211,32.2560615539551,23.7574901580811,0.335206631561276,2015-07-01
Maharashtra,178.807647705078,30.6446094512939,22.8446769714355,0.350738586266136,2015-08-01
